date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:58:30	17431/17431	---M--	200	added ('OK')	application/javascript	date:Sat,%2014%20Apr%202018%2011:48:08%20GMT	https://w3reign.com/themes/alie/demo/js/function.js	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/js/function.js	(from https://w3reign.com/themes/alie/demo/)
19:58:30	2489/2489	---M--	200	added ('OK')	application/javascript	date:Tue,%2010%20Apr%202018%2018:54:10%20GMT	https://w3reign.com/themes/alie/demo/js/demo.js	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/js/demo.js	(from https://w3reign.com/themes/alie/demo/)
19:58:31	13000/13000	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2018:53:38%20GMT	https://w3reign.com/themes/alie/demo/images/t1.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/t1.jpg	(from https://w3reign.com/themes/alie/demo/about-us.html)
19:58:32	47609/47609	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2018:53:52%20GMT	https://w3reign.com/themes/alie/demo/images/team3.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/team3.jpg	(from https://w3reign.com/themes/alie/demo/about-us.html)
19:58:32	87717/87717	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2018:53:48%20GMT	https://w3reign.com/themes/alie/demo/images/team1.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/team1.jpg	(from https://w3reign.com/themes/alie/demo/about-us.html)
19:58:42	544014/544014	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Apr%202018%2012:01:52%20GMT	https://w3reign.com/themes/alie/demo/images/hermes-rivera-471868-unsplash.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/hermes-rivera-471868-unsplash.jpg	(from https://w3reign.com/themes/alie/demo/about-us.html)
19:58:46	44407/44407	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2018:53:50%20GMT	https://w3reign.com/themes/alie/demo/images/team2a.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/team2a.jpg	(from https://w3reign.com/themes/alie/demo/about-us.html)
19:58:47	265461/265461	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2018:52:30%20GMT	https://w3reign.com/themes/alie/demo/images/member-3.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/member-3.jpg	(from https://w3reign.com/themes/alie/demo/about-us.html)
19:58:47	268944/268944	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2018:52:28%20GMT	https://w3reign.com/themes/alie/demo/images/member-2.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/member-2.jpg	(from https://w3reign.com/themes/alie/demo/about-us.html)
19:58:48	186323/186323	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Apr%202018%2009:27:40%20GMT	https://w3reign.com/themes/alie/demo/images/about-image.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/about-image.jpg	(from https://w3reign.com/themes/alie/demo/about-us.html)
19:58:49	10923/10923	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Apr%202018%2018:51:16%20GMT	https://w3reign.com/themes/alie/demo/images/02.png	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/png/02.png	(from https://w3reign.com/themes/alie/demo/blog-detail.html)
19:58:49	1163/1163	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Apr%202018%2018:51:34%20GMT	https://w3reign.com/themes/alie/demo/images/facebook.png	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/png/facebook.png	(from https://w3reign.com/themes/alie/demo/blog-detail.html)
19:58:50	206604/206604	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2018:51:26%20GMT	https://w3reign.com/themes/alie/demo/images/bkg.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/bkg.jpg	(from https://w3reign.com/themes/alie/demo/blog-detail.html)
